Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
76.0,153,1709471883.0136957,1709471883.0136957,UDP,192.168.0.2,50424,192.168.0.4,53,,L,,0.0,0.0
,154,1709471883.3270648,1709471883.3270648,UDP,192.168.0.4,53,192.168.0.2,50424,,,,,
77.0,155,1709471883.0171735,1709471883.0171735,UDP,192.168.0.2,51856,192.168.0.4,53,,L,,0.0,0.0
,156,1709471883.327065,1709471883.327065,UDP,192.168.0.4,53,192.168.0.2,51856,,,,,
78.0,157,1709471883.0635247,1709471883.0635247,UDP,192.168.0.2,54278,192.168.0.4,53,,L,,0.0,0.0
,158,1709471883.2912126,1709471883.2912126,UDP,192.168.0.4,53,192.168.0.2,54278,,,,,
79.0,159,1709471883.0637543,1709471883.0637543,UDP,192.168.0.2,48601,192.168.0.4,53,,L,,0.0,0.0
,160,1709471883.2902052,1709471883.2902052,UDP,192.168.0.4,53,192.168.0.2,48601,,,,,
80.0,161,1709471883.268917,1709471883.268917,UDP,192.168.0.2,33684,192.168.0.4,53,,L,,0.0,0.0
,162,1709471883.2706923,1709471883.2706923,UDP,192.168.0.4,53,192.168.0.2,33684,,,,,
81.0,163,1709471883.2720602,1709471883.2720602,UDP,192.168.0.2,34862,192.168.0.4,53,,L,,0.0,0.0
,164,1709471883.356868,1709471883.356868,UDP,192.168.0.4,53,192.168.0.2,34862,,,,,
82.0,165,1709471883.2723167,1709471883.2723167,UDP,192.168.0.2,34672,192.168.0.4,53,,L,,0.0,0.0
,166,1709471883.3568676,1709471883.3568676,UDP,192.168.0.4,53,192.168.0.2,34672,,,,,
83.0,167,1709471883.2908113,1709471883.2908113,UDP,192.168.0.2,44720,192.168.0.4,53,,L,,0.0,0.0
,168,1709471883.291984,1709471883.291984,UDP,192.168.0.4,53,192.168.0.2,44720,,,,,
84.0,169,1709471883.3712971,1709471883.3712971,UDP,192.168.0.2,50631,192.168.0.4,53,,L,,0.0,0.0
,170,1709471883.3858728,1709471883.3858728,UDP,192.168.0.4,53,192.168.0.2,50631,,,,,
85.0,171,1709471884.883848,1709471884.883848,UDP,192.168.0.2,41409,192.168.0.4,53,,L,,0.0,0.0
,172,1709471885.14877,1709471885.14877,UDP,192.168.0.4,53,192.168.0.2,41409,,,,,
86.0,173,1709471884.8843143,1709471884.8843143,UDP,192.168.0.2,53223,192.168.0.4,53,,L,,0.0,0.0
,174,1709471885.1487696,1709471885.1487696,UDP,192.168.0.4,53,192.168.0.2,53223,,,,,
87.0,175,1709471885.9683063,1709471885.9683063,UDP,192.168.0.2,36920,192.168.0.4,53,,L,,0.0,0.0
,176,1709471886.0597548,1709471886.0597548,UDP,192.168.0.4,53,192.168.0.2,36920,,,,,
88.0,177,1709471885.969264,1709471885.969264,UDP,192.168.0.2,59759,192.168.0.4,53,,L,,0.0,0.0
,178,1709471886.0597548,1709471886.0597548,UDP,192.168.0.4,53,192.168.0.2,59759,,,,,
89.0,179,1709471885.97037,1709471885.97037,UDP,192.168.0.2,57999,192.168.0.4,53,,L,,0.0,0.0
,180,1709471886.0597548,1709471886.0597548,UDP,192.168.0.4,53,192.168.0.2,57999,,,,,
90.0,181,1709471885.9907768,1709471885.9907768,UDP,192.168.0.2,37040,192.168.0.4,53,,L,,0.0,0.0
,182,1709471886.0597544,1709471886.0597544,UDP,192.168.0.4,53,192.168.0.2,37040,,,,,
91.0,183,1709471887.9310508,1709471887.9310508,UDP,192.168.0.2,34908,192.168.0.4,53,,L,,0.0,0.0
,184,1709471887.975887,1709471887.975887,UDP,192.168.0.4,53,192.168.0.2,34908,,,,,
92.0,185,1709471887.9315531,1709471887.9315531,UDP,192.168.0.2,33661,192.168.0.4,53,,L,,0.0,0.0
,186,1709471887.9758873,1709471887.9758873,UDP,192.168.0.4,53,192.168.0.2,33661,,,,,
93.0,187,1709471887.9539022,1709471887.9539022,UDP,192.168.0.2,44851,192.168.0.4,53,,L,,0.0,0.0
,188,1709471888.2773125,1709471888.2773125,UDP,192.168.0.4,53,192.168.0.2,44851,,,,,
94.0,189,1709471887.9773605,1709471887.9773605,UDP,192.168.0.2,52664,192.168.0.4,53,,L,,0.0,0.0
,190,1709471888.2773128,1709471888.2773128,UDP,192.168.0.4,53,192.168.0.2,52664,,,,,
95.0,191,1709471889.996611,1709471889.996611,UDP,192.168.0.2,34535,192.168.0.4,53,,L,,0.0,0.0
,192,1709471890.0712411,1709471890.0712411,UDP,192.168.0.4,53,192.168.0.2,34535,,,,,
96.0,193,1709471890.014776,1709471890.014776,UDP,192.168.0.2,49974,192.168.0.4,53,,L,,0.0,0.0
,194,1709471890.1606371,1709471890.1606371,UDP,192.168.0.4,53,192.168.0.2,49974,,,,,
97.0,195,1709471890.0247529,1709471890.0247529,UDP,192.168.0.2,35837,192.168.0.4,53,,L,,0.0,0.0
,196,1709471890.1606371,1709471890.1606371,UDP,192.168.0.4,53,192.168.0.2,35837,,,,,
98.0,197,1709471890.0301652,1709471890.0301652,UDP,192.168.0.2,57464,192.168.0.4,53,,L,,0.0,0.0
,198,1709471890.0712414,1709471890.0712414,UDP,192.168.0.4,53,192.168.0.2,57464,,,,,
99.0,199,1709471890.1674058,1709471890.1674058,UDP,192.168.0.2,39273,192.168.0.4,53,,L,,0.0,0.0
,200,1709471890.1868353,1709471890.1868353,UDP,192.168.0.4,53,192.168.0.2,39273,,,,,
100.0,201,1709471892.376339,1709471892.376339,UDP,192.168.0.2,44413,192.168.0.4,53,,L,,0.0,0.0
,202,1709471892.5534604,1709471892.5534604,UDP,192.168.0.4,53,192.168.0.2,44413,,,,,
101.0,203,1709471892.3768995,1709471892.3768995,UDP,192.168.0.2,57938,192.168.0.4,53,,L,,0.0,0.0
