Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
89.0,177,1710680262.9881554,1710680262.9899924,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,178,1710680262.988175,1710680262.990002,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
90.0,179,1710680263.5076036,1710680263.5076036,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,180,1710680263.5076227,1710680263.5076227,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
91.0,181,1710680264.027324,1710680264.027324,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,182,1710680264.0273447,1710680264.0273447,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
92.0,183,1710680089.519558,1710680092.5597105,UDP,192.168.0.10,64767.0,239.255.255.250,1900.0,,,,,
93.0,184,1710680099.7312653,1710680099.7312653,UDP,192.168.0.10,58784.0,192.168.0.2,53.0,,,,,
,185,1710680099.9023037,1710680099.9023037,UDP,192.168.0.2,53.0,192.168.0.10,58784.0,,,,,
94.0,186,1710680175.1746163,1710680175.1746163,UDP,192.168.0.10,68.0,192.168.0.2,67.0,,,,,
,187,1710680175.179662,1710680175.179662,UDP,192.168.0.2,67.0,192.168.0.10,68.0,,,,,
95.0,188,1710680175.206126,1710680175.214786,UDP,fe80::67b2:d41f:ef95:83c7,5353.0,ff02::fb,5353.0,,,,,
96.0,189,1710680175.2054083,1710680175.214786,UDP,192.168.0.10,5353.0,224.0.0.251,5353.0,,,,,
97.0,190,1710680175.192692,1710680175.443823,2,192.168.0.10,,224.0.0.22,,,,,,
98.0,191,1710680175.1884935,1710680175.4446914,58,fe80::67b2:d41f:ef95:83c7,,ff02::16,,,,,,
99.0,192,1710680209.5374403,1710680212.5799751,UDP,192.168.0.10,62725.0,239.255.255.250,1900.0,,,,,
100.0,193,1710680252.2518587,1710680252.2518587,UDP,192.168.0.10,61709.0,192.168.0.2,53.0,,,,,
,194,1710680252.646214,1710680252.646214,UDP,192.168.0.2,53.0,192.168.0.10,61709.0,,,,,
101.0,197,1710680038.4385984,1710680263.5397964,TCP,192.168.0.10,49834.0,192.168.0.2,80.0,,,,,
,198,1710680038.4386263,1710680263.5398333,TCP,192.168.0.2,80.0,192.168.0.10,49834.0,,,,,
102.0,199,1710680264.5332427,1710680265.5423925,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,200,1710680264.5332756,1710680265.5862448,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
