"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
219,1717518734.359475,1717518734.366383,TCP,192.168.0.20,55446.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
220,1717518734.3602667,1717518734.3675132,TCP,192.168.0.11,80.0,192.168.0.20,55446.0,,,,,
221,1717518734.5642493,1717518734.5766368,TCP,192.168.0.20,55454.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
222,1717518734.5654252,1717518734.577478,TCP,192.168.0.11,80.0,192.168.0.20,55454.0,,,,,
223,1717518734.668583,1717518734.6785116,TCP,192.168.0.20,55464.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
224,1717518734.669367,1717518734.6791327,TCP,192.168.0.11,80.0,192.168.0.20,55464.0,,,,,
225,1717518734.8771713,1717518734.9029195,TCP,192.168.0.20,51288.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
226,1717518734.8781705,1717518734.9041755,TCP,192.168.0.10,80.0,192.168.0.20,51288.0,,,,,
227,1717518734.9758923,1717518734.9879096,TCP,192.168.0.20,55478.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
228,1717518734.9765692,1717518734.9888537,TCP,192.168.0.11,80.0,192.168.0.20,55478.0,,,,,
229,1717518735.1787148,1717518735.1891549,TCP,192.168.0.20,51292.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
230,1717518735.1798584,1717518735.190104,TCP,192.168.0.10,80.0,192.168.0.20,51292.0,,,,,
231,1717518735.2821753,1717518735.293423,TCP,192.168.0.20,55490.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
232,1717518735.2832496,1717518735.2933872,TCP,192.168.0.11,80.0,192.168.0.20,55490.0,,,,,
233,1717518735.4810026,1717518735.4907455,TCP,192.168.0.20,60150.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
234,1717518735.4819477,1717518735.4916074,TCP,192.168.0.11,80.0,192.168.0.20,60150.0,,,,,
235,1717518735.6454551,1717518735.706866,TCP,192.168.0.20,44168.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
236,1717518735.6468067,1717518735.7079778,TCP,192.168.0.10,80.0,192.168.0.20,44168.0,,,,,
237,1717518735.7898805,1717518735.8020444,TCP,192.168.0.20,60160.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
238,1717518735.790974,1717518735.8030188,TCP,192.168.0.11,80.0,192.168.0.20,60160.0,,,,,
239,1717518735.893766,1717518735.903406,TCP,192.168.0.20,44176.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
240,1717518735.8947177,1717518735.9041812,TCP,192.168.0.10,80.0,192.168.0.20,44176.0,,,,,
241,1717518736.115234,1717518736.161869,TCP,192.168.0.20,44184.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
242,1717518736.1301808,1717518736.167076,TCP,192.168.0.10,80.0,192.168.0.20,44184.0,,,,,
243,1717518736.199783,1717518736.2101495,TCP,192.168.0.20,60174.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
244,1717518736.2007668,1717518736.2111745,TCP,192.168.0.11,80.0,192.168.0.20,60174.0,,,,,
245,1717518736.399146,1717518736.4125595,TCP,192.168.0.20,44200.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
246,1717518736.399958,1717518736.414143,TCP,192.168.0.10,80.0,192.168.0.20,44200.0,,,,,
247,1717518736.5011575,1717518736.5084727,TCP,192.168.0.20,60180.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
248,1717518736.5021715,1717518736.5093534,TCP,192.168.0.11,80.0,192.168.0.20,60180.0,,,,,
249,1717518736.705845,1717518736.7531526,TCP,192.168.0.20,60188.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
250,1717518736.7068183,1717518736.753116,TCP,192.168.0.11,80.0,192.168.0.20,60188.0,,,,,
251,1717518737.008217,1717518737.018946,TCP,192.168.0.20,60202.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
252,1717518737.008978,1717518737.0202627,TCP,192.168.0.11,80.0,192.168.0.20,60202.0,,,,,
253,1717518737.46959,1717518737.488984,TCP,192.168.0.20,60212.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
254,1717518737.4794073,1717518737.4897878,TCP,192.168.0.11,80.0,192.168.0.20,60212.0,,,,,
255,1717518737.918302,1717518737.9244735,TCP,192.168.0.20,44216.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
256,1717518737.9190865,1717518737.929492,TCP,192.168.0.10,80.0,192.168.0.20,44216.0,,,,,
257,1717518738.5358033,1717518738.5541232,TCP,192.168.0.20,44220.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
258,1717518738.536904,1717518738.5548992,TCP,192.168.0.10,80.0,192.168.0.20,44220.0,,,,,
259,1717518739.2210865,1717518739.229172,TCP,192.168.0.20,60222.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
260,1717518739.2220516,1717518739.2300704,TCP,192.168.0.11,80.0,192.168.0.20,60222.0,,,,,
261,1717518740.0212996,1717518740.0587122,TCP,192.168.0.20,60230.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
262,1717518740.023342,1717518740.0596623,TCP,192.168.0.11,80.0,192.168.0.20,60230.0,,,,,
263,1717518593.0077984,1717518593.0077984,58,fe80::6f7a:b6f5:8465:68f2,,ff02::2,,,,,,
264,1717518740.9220283,1717518740.931118,TCP,192.168.0.20,44232.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
265,1717518740.9231615,1717518740.931106,TCP,192.168.0.10,80.0,192.168.0.20,44232.0,,,,,
266,1717518741.9260788,1717518741.9669707,TCP,192.168.0.20,60242.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
267,1717518741.9275105,1717518741.9669356,TCP,192.168.0.11,80.0,192.168.0.20,60242.0,,,,,
268,1717518743.02652,1717518743.037891,TCP,192.168.0.20,60244.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
269,1717518743.0288796,1717518743.039578,TCP,192.168.0.11,80.0,192.168.0.20,60244.0,,,,,
270,1717518744.22954,1717518744.238582,TCP,192.168.0.20,44236.0,192.168.0.10,80.0,,P,T1568.001,1.0,1.0
271,1717518744.2306216,1717518744.2391727,TCP,192.168.0.10,80.0,192.168.0.20,44236.0,,,,,
272,1717518745.5327008,1717518745.545554,TCP,192.168.0.20,35048.0,192.168.0.11,80.0,,P,T1568.001,1.0,1.0
273,1717518745.5338683,1717518745.5464704,TCP,192.168.0.11,80.0,192.168.0.20,35048.0,,,,,
274,1717518649.848178,1717518653.7433343,UDP,192.168.0.20,58934.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
275,1717518650.768021,1717518653.7626443,UDP,192.168.0.35,53.0,192.168.0.20,58934.0,,,,,
276,1717518654.8634737,1717518654.863564,UDP,192.168.0.20,54825.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
277,1717518654.8666215,1717518654.866622,UDP,192.168.0.35,53.0,192.168.0.20,54825.0,,,,,
279,1717518654.874094,1717518654.8742,UDP,192.168.0.20,36440.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
280,1717518654.8757243,1717518654.8757248,UDP,192.168.0.35,53.0,192.168.0.20,36440.0,,,,,
281,1717518654.8849657,1717518654.8851843,UDP,192.168.0.20,50802.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
282,1717518654.8864236,1717518654.8893323,UDP,192.168.0.35,53.0,192.168.0.20,50802.0,,,,,
283,1717518654.9670072,1717518654.973771,UDP,192.168.0.20,50943.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
284,1717518655.0239935,1717518655.023994,UDP,192.168.0.35,53.0,192.168.0.20,50943.0,,,,,
285,1717518655.0075195,1717518655.0075305,UDP,192.168.0.20,60476.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
286,1717518655.023994,1717518655.023994,UDP,192.168.0.35,53.0,192.168.0.20,60476.0,,,,,
287,1717518655.024144,1717518655.0242414,UDP,192.168.0.20,40371.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
288,1717518655.0737343,1717518655.0737348,UDP,192.168.0.35,53.0,192.168.0.20,40371.0,,,,,
289,1717518655.0444171,1717518655.044528,UDP,192.168.0.20,54160.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
290,1717518655.0737343,1717518655.0737343,UDP,192.168.0.35,53.0,192.168.0.20,54160.0,,,,,
291,1717518655.1712089,1717518655.1715963,UDP,192.168.0.20,43840.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
292,1717518655.17299,1717518655.1737776,UDP,192.168.0.35,53.0,192.168.0.20,43840.0,,,,,
293,1717518655.2446735,1717518655.2448428,UDP,192.168.0.20,47821.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
294,1717518655.2468228,1717518655.246823,UDP,192.168.0.35,53.0,192.168.0.20,47821.0,,,,,
295,1717518655.2747004,1717518655.2760322,UDP,192.168.0.20,60945.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
296,1717518655.2771685,1717518655.2771688,UDP,192.168.0.35,53.0,192.168.0.20,60945.0,,,,,
297,1717518655.320518,1717518655.320632,UDP,192.168.0.20,60399.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
298,1717518655.3225377,1717518655.322538,UDP,192.168.0.35,53.0,192.168.0.20,60399.0,,,,,
299,1717518655.4276233,1717518655.4276302,UDP,192.168.0.20,57989.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
300,1717518655.4328449,1717518655.432845,UDP,192.168.0.35,53.0,192.168.0.20,57989.0,,,,,
301,1717518655.753986,1717518655.7975705,UDP,192.168.0.20,48414.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
302,1717518655.7819805,1717518655.8383384,UDP,192.168.0.35,53.0,192.168.0.20,48414.0,,,,,
303,1717518656.3292484,1717518656.3293731,UDP,192.168.0.20,40284.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
304,1717518656.3308454,1717518656.3308456,UDP,192.168.0.35,53.0,192.168.0.20,40284.0,,,,,
305,1717518656.4301567,1717518656.4312644,UDP,192.168.0.20,33717.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
306,1717518656.4370918,1717518656.437092,UDP,192.168.0.35,53.0,192.168.0.20,33717.0,,,,,
307,1717518656.63318,1717518656.6332736,UDP,192.168.0.20,44478.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
308,1717518656.6343403,1717518656.6343403,UDP,192.168.0.35,53.0,192.168.0.20,44478.0,,,,,
309,1717518656.7345812,1717518656.7351315,UDP,192.168.0.20,45755.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
310,1717518656.7358932,1717518656.736394,UDP,192.168.0.35,53.0,192.168.0.20,45755.0,,,,,
311,1717518656.9350111,1717518656.9353628,UDP,192.168.0.20,36894.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
312,1717518656.9365475,1717518656.9365475,UDP,192.168.0.35,53.0,192.168.0.20,36894.0,,,,,
313,1717518657.0358984,1717518657.0361812,UDP,192.168.0.20,48791.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
314,1717518657.0371592,1717518657.0371597,UDP,192.168.0.35,53.0,192.168.0.20,48791.0,,,,,
315,1717518657.2380788,1717518657.2381968,UDP,192.168.0.20,44447.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
316,1717518657.2395742,1717518657.239575,UDP,192.168.0.35,53.0,192.168.0.20,44447.0,,,,,
317,1717518657.538789,1717518657.5392146,UDP,192.168.0.20,46883.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
318,1717518657.540561,1717518657.5405612,UDP,192.168.0.35,53.0,192.168.0.20,46883.0,,,,,
319,1717518657.6398816,1717518657.639987,UDP,192.168.0.20,38900.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
320,1717518657.6412866,1717518657.6412868,UDP,192.168.0.35,53.0,192.168.0.20,38900.0,,,,,
321,1717518657.842471,1717518657.842571,UDP,192.168.0.20,33626.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
322,1717518657.8442447,1717518657.8442454,UDP,192.168.0.35,53.0,192.168.0.20,33626.0,,,,,
323,1717518657.943112,1717518657.9432,UDP,192.168.0.20,39474.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
324,1717518657.9442377,1717518657.944566,UDP,192.168.0.35,53.0,192.168.0.20,39474.0,,,,,
325,1717518658.144575,1717518658.1449296,UDP,192.168.0.20,44603.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
326,1717518658.1459908,1717518658.1465516,UDP,192.168.0.35,53.0,192.168.0.20,44603.0,,,,,
327,1717518658.245499,1717518658.245582,UDP,192.168.0.20,52173.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
328,1717518658.246658,1717518658.246658,UDP,192.168.0.35,53.0,192.168.0.20,52173.0,,,,,
329,1717518658.447503,1717518658.447596,UDP,192.168.0.20,33761.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
330,1717518658.5128765,1717518658.5128767,UDP,192.168.0.35,53.0,192.168.0.20,33761.0,,,,,
331,1717518658.5513868,1717518658.55188,UDP,192.168.0.20,43545.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
332,1717518658.583007,1717518658.5830078,UDP,192.168.0.35,53.0,192.168.0.20,43545.0,,,,,
333,1717518658.748603,1717518658.7487032,UDP,192.168.0.20,60123.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
334,1717518658.7496045,1717518658.7496045,UDP,192.168.0.35,53.0,192.168.0.20,60123.0,,,,,
335,1717518658.8488996,1717518658.848986,UDP,192.168.0.20,39823.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
336,1717518658.84997,1717518658.84997,UDP,192.168.0.35,53.0,192.168.0.20,39823.0,,,,,
337,1717518659.0494385,1717518659.04971,UDP,192.168.0.20,40899.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
338,1717518659.0504184,1717518659.0508888,UDP,192.168.0.35,53.0,192.168.0.20,40899.0,,,,,
339,1717518659.1561775,1717518659.1580985,UDP,192.168.0.20,53375.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
340,1717518659.1701128,1717518659.170113,UDP,192.168.0.35,53.0,192.168.0.20,53375.0,,,,,
341,1717518659.3537898,1717518659.353912,UDP,192.168.0.20,60964.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
342,1717518659.3553765,1717518659.3553765,UDP,192.168.0.35,53.0,192.168.0.20,60964.0,,,,,
343,1717518659.6574905,1717518659.657719,UDP,192.168.0.20,44504.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
344,1717518659.6586635,1717518659.658664,UDP,192.168.0.35,53.0,192.168.0.20,44504.0,,,,,
345,1717518660.0585775,1717518660.0586758,UDP,192.168.0.20,57174.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
346,1717518660.059796,1717518660.0597966,UDP,192.168.0.35,53.0,192.168.0.20,57174.0,,,,,
347,1717518660.5585823,1717518660.5586655,UDP,192.168.0.20,34777.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
348,1717518660.5684376,1717518660.568438,UDP,192.168.0.35,53.0,192.168.0.20,34777.0,,,,,
349,1717518661.1604917,1717518661.1607945,UDP,192.168.0.20,51818.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
350,1717518661.1614783,1717518661.161769,UDP,192.168.0.35,53.0,192.168.0.20,51818.0,,,,,
351,1717518661.860495,1717518661.8606212,UDP,192.168.0.20,37981.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
352,1717518661.8615124,1717518661.861513,UDP,192.168.0.35,53.0,192.168.0.20,37981.0,,,,,
353,1717518662.6641576,1717518662.674258,UDP,192.168.0.20,47140.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
354,1717518662.6978211,1717518662.6978216,UDP,192.168.0.35,53.0,192.168.0.20,47140.0,,,,,
355,1717518663.5676796,1717518663.5687687,UDP,192.168.0.20,34959.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
356,1717518663.57088,1717518663.5727377,UDP,192.168.0.35,53.0,192.168.0.20,34959.0,,,,,
357,1717518664.5676796,1717518664.567796,UDP,192.168.0.20,59664.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
358,1717518664.568977,1717518664.568977,UDP,192.168.0.35,53.0,192.168.0.20,59664.0,,,,,
359,1717518665.668811,1717518665.6691484,UDP,192.168.0.20,42109.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
360,1717518665.6698315,1717518665.670392,UDP,192.168.0.35,53.0,192.168.0.20,42109.0,,,,,
361,1717518666.8696444,1717518666.8699737,UDP,192.168.0.20,42531.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
362,1717518666.870739,1717518666.8717432,UDP,192.168.0.35,53.0,192.168.0.20,42531.0,,,,,
363,1717518668.1711535,1717518668.1712427,UDP,192.168.0.20,40136.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
364,1717518668.1722112,1717518668.1722112,UDP,192.168.0.35,53.0,192.168.0.20,40136.0,,,,,
365,1717518669.5731523,1717518669.573609,UDP,192.168.0.20,56963.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
366,1717518669.5747824,1717518669.5747824,UDP,192.168.0.35,53.0,192.168.0.20,56963.0,,,,,
367,1717518671.073167,1717518671.0732734,UDP,192.168.0.20,42496.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
368,1717518671.1037896,1717518671.1037898,UDP,192.168.0.35,53.0,192.168.0.20,42496.0,,,,,
369,1717518672.674209,1717518672.6743028,UDP,192.168.0.20,60951.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
370,1717518672.675556,1717518672.6787071,UDP,192.168.0.35,53.0,192.168.0.20,60951.0,,,,,
371,1717518674.379792,1717518674.3804183,UDP,192.168.0.20,54703.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
372,1717518674.4086237,1717518674.408624,UDP,192.168.0.35,53.0,192.168.0.20,54703.0,,,,,
373,1717518676.1793954,1717518676.1796951,UDP,192.168.0.20,60663.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
374,1717518676.2084024,1717518676.2473695,UDP,192.168.0.35,53.0,192.168.0.20,60663.0,,,,,
375,1717518678.0838864,1717518678.0839753,UDP,192.168.0.20,58319.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
376,1717518678.0852816,1717518678.085282,UDP,192.168.0.35,53.0,192.168.0.20,58319.0,,,,,
377,1717518680.0866385,1717518680.086727,UDP,192.168.0.20,45587.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
378,1717518680.0876508,1717518680.0885613,UDP,192.168.0.35,53.0,192.168.0.20,45587.0,,,,,
379,1717518682.1883996,1717518682.188824,UDP,192.168.0.20,52426.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
380,1717518682.1896224,1717518682.1906211,UDP,192.168.0.35,53.0,192.168.0.20,52426.0,,,,,
381,1717518684.389779,1717518684.3898945,UDP,192.168.0.20,50853.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
382,1717518684.3915596,1717518684.3915596,UDP,192.168.0.35,53.0,192.168.0.20,50853.0,,,,,
383,1717518698.715392,1717518702.2257583,UDP,192.168.0.20,46677.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
384,1717518699.822346,1717518702.233728,UDP,192.168.0.35,53.0,192.168.0.20,46677.0,,,,,
385,1717518703.736376,1717518703.7364645,UDP,192.168.0.20,38257.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
386,1717518703.7379017,1717518703.737902,UDP,192.168.0.35,53.0,192.168.0.20,38257.0,,,,,
387,1717518703.747634,1717518703.7477248,UDP,192.168.0.20,55924.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
388,1717518703.748824,1717518703.748824,UDP,192.168.0.35,53.0,192.168.0.20,55924.0,,,,,
389,1717518703.7602887,1717518703.7603714,UDP,192.168.0.20,42339.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
390,1717518703.7614012,1717518703.7622733,UDP,192.168.0.35,53.0,192.168.0.20,42339.0,,,,,
391,1717518703.77107,1717518703.783756,UDP,192.168.0.20,41095.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
392,1717518703.7833705,1717518703.78478,UDP,192.168.0.35,53.0,192.168.0.20,41095.0,,,,,
393,1717518703.789811,1717518703.7898984,UDP,192.168.0.20,55393.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
394,1717518703.7911408,1717518703.791141,UDP,192.168.0.35,53.0,192.168.0.20,55393.0,,,,,
395,1717518703.8157935,1717518703.8158853,UDP,192.168.0.20,35687.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
396,1717518703.8169117,1717518703.8169117,UDP,192.168.0.35,53.0,192.168.0.20,35687.0,,,,,
397,1717518703.897464,1717518703.897622,UDP,192.168.0.20,36298.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
398,1717518703.8988116,1717518703.899508,UDP,192.168.0.35,53.0,192.168.0.20,36298.0,,,,,
399,1717518704.0990963,1717518704.099183,UDP,192.168.0.20,47712.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
400,1717518704.1002567,1717518704.1002567,UDP,192.168.0.35,53.0,192.168.0.20,47712.0,,,,,
401,1717518704.4023802,1717518704.402464,UDP,192.168.0.20,55783.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
402,1717518704.4034152,1717518704.4050472,UDP,192.168.0.35,53.0,192.168.0.20,55783.0,,,,,
403,1717518704.5037324,1717518704.503818,UDP,192.168.0.20,50562.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
404,1717518704.505128,1717518704.5051284,UDP,192.168.0.35,53.0,192.168.0.20,50562.0,,,,,
405,1717518704.7044868,1717518704.7046216,UDP,192.168.0.20,43172.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
406,1717518704.707992,1717518704.7079923,UDP,192.168.0.35,53.0,192.168.0.20,43172.0,,,,,
407,1717518704.8085744,1717518704.8087337,UDP,192.168.0.20,38696.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
408,1717518704.8103936,1717518704.8103936,UDP,192.168.0.35,53.0,192.168.0.20,38696.0,,,,,
409,1717518705.0088935,1717518705.0090632,UDP,192.168.0.20,47203.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
410,1717518705.0103748,1717518705.0110395,UDP,192.168.0.35,53.0,192.168.0.20,47203.0,,,,,
411,1717518705.1096325,1717518705.109728,UDP,192.168.0.20,43357.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
412,1717518705.1110709,1717518705.1119187,UDP,192.168.0.35,53.0,192.168.0.20,43357.0,,,,,
413,1717518705.31162,1717518705.3117716,UDP,192.168.0.20,43717.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
414,1717518705.3134549,1717518705.313455,UDP,192.168.0.35,53.0,192.168.0.20,43717.0,,,,,
415,1717518705.4121044,1717518705.4121923,UDP,192.168.0.20,58476.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
416,1717518705.4131448,1717518705.415475,UDP,192.168.0.35,53.0,192.168.0.20,58476.0,,,,,
417,1717518705.6155643,1717518705.615657,UDP,192.168.0.20,43436.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
418,1717518705.6168056,1717518705.6168056,UDP,192.168.0.35,53.0,192.168.0.20,43436.0,,,,,
419,1717518705.7168293,1717518705.716925,UDP,192.168.0.20,44726.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
420,1717518705.7181697,1717518705.7181697,UDP,192.168.0.35,53.0,192.168.0.20,44726.0,,,,,
421,1717518705.9353456,1717518705.9418373,UDP,192.168.0.20,53566.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
422,1717518705.963212,1717518705.963212,UDP,192.168.0.35,53.0,192.168.0.20,53566.0,,,,,
423,1717518706.1483831,1717518706.1550264,UDP,192.168.0.20,36419.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
424,1717518706.191494,1717518706.1914942,UDP,192.168.0.35,53.0,192.168.0.20,36419.0,,,,,
425,1717518706.1026783,1717518706.2019186,UDP,192.168.0.20,41532.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
426,1717518706.1476915,1717518706.2437856,UDP,192.168.0.35,53.0,192.168.0.20,41532.0,,,,,
427,1717518706.3360517,1717518706.3365507,UDP,192.168.0.20,39445.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
428,1717518706.3382587,1717518706.338259,UDP,192.168.0.35,53.0,192.168.0.20,39445.0,,,,,
429,1717518706.438202,1717518706.4383326,UDP,192.168.0.20,53683.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
430,1717518706.4401608,1717518706.4408484,UDP,192.168.0.35,53.0,192.168.0.20,53683.0,,,,,
431,1717518706.639179,1717518706.6394968,UDP,192.168.0.20,45606.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
432,1717518706.6404345,1717518706.6419485,UDP,192.168.0.35,53.0,192.168.0.20,45606.0,,,,,
433,1717518706.8881702,1717518706.9579697,UDP,192.168.0.20,34627.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
434,1717518706.9436624,1717518706.9822705,UDP,192.168.0.35,53.0,192.168.0.20,34627.0,,,,,
435,1717518707.0671356,1717518707.0671685,UDP,192.168.0.20,55879.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
436,1717518707.1120515,1717518707.1120515,UDP,192.168.0.35,53.0,192.168.0.20,55879.0,,,,,
437,1717518707.2347753,1717518707.2360115,UDP,192.168.0.20,33790.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
438,1717518707.2966373,1717518707.2966373,UDP,192.168.0.35,53.0,192.168.0.20,33790.0,,,,,
439,1717518707.3708105,1717518707.3722196,UDP,192.168.0.20,55471.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
440,1717518707.42194,1717518707.4219413,UDP,192.168.0.35,53.0,192.168.0.20,55471.0,,,,,
441,1717518707.4908853,1717518707.4909008,UDP,192.168.0.20,50004.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
442,1717518707.5484333,1717518707.5484333,UDP,192.168.0.35,53.0,192.168.0.20,50004.0,,,,,
443,1717518707.6610093,1717518707.6611192,UDP,192.168.0.20,40685.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
444,1717518707.6713097,1717518707.6713102,UDP,192.168.0.35,53.0,192.168.0.20,40685.0,,,,,
445,1717518707.7727735,1717518707.7728748,UDP,192.168.0.20,56152.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
446,1717518707.7738533,1717518707.7738535,UDP,192.168.0.35,53.0,192.168.0.20,56152.0,,,,,
447,1717518708.3740592,1717518708.37437,UDP,192.168.0.20,54869.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
448,1717518708.37531,1717518708.3753102,UDP,192.168.0.35,53.0,192.168.0.20,54869.0,,,,,
449,1717518709.0760808,1717518709.0763724,UDP,192.168.0.20,43535.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
450,1717518709.0771637,1717518709.0776849,UDP,192.168.0.35,53.0,192.168.0.20,43535.0,,,,,
451,1717518709.8769307,1717518709.8771367,UDP,192.168.0.20,50795.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
452,1717518709.8781483,1717518709.8784907,UDP,192.168.0.35,53.0,192.168.0.20,50795.0,,,,,
453,1717518710.7782023,1717518710.7783244,UDP,192.168.0.20,38388.0,192.168.0.35,53.0,,P,T1568.001,1.0,1.0
