"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
172,1706101758.3361027,1706101758.3361027,UDP,10.10.1.2,19.0,10.10.1.9,2020.0,,P,T1498.007,0.0,0.0
173,1706101758.336298,1706101758.336298,UDP,10.10.1.2,19.0,10.10.1.9,2022.0,,P,T1498.007,0.0,0.0
174,1706101758.3363044,1706101758.3363044,UDP,10.10.1.2,19.0,10.10.1.9,2024.0,,P,T1498.007,0.0,0.0
175,1706101758.3365033,1706101758.3365033,UDP,10.10.1.2,19.0,10.10.1.9,2026.0,,P,T1498.007,0.0,0.0
176,1706101758.3365092,1706101758.3365092,UDP,10.10.1.2,19.0,10.10.1.9,2028.0,,P,T1498.007,0.0,0.0
177,1706101758.3367078,1706101758.3367078,UDP,10.10.1.2,19.0,10.10.1.9,2030.0,,P,T1498.007,0.0,0.0
178,1706101758.3367136,1706101758.3367136,UDP,10.10.1.2,19.0,10.10.1.9,2050.0,,P,T1498.007,0.0,0.0
179,1706101758.336717,1706101758.336717,UDP,10.10.1.2,19.0,10.10.1.9,2061.0,,P,T1498.007,0.0,0.0
180,1706101758.336913,1706101758.336913,UDP,10.10.1.2,19.0,10.10.1.9,2069.0,,P,T1498.007,0.0,0.0
181,1706101758.3369193,1706101758.3369193,UDP,10.10.1.2,19.0,10.10.1.9,2071.0,,P,T1498.007,0.0,0.0
182,1706101758.3371184,1706101758.3371184,UDP,10.10.1.2,19.0,10.10.1.9,2099.0,,P,T1498.007,0.0,0.0
183,1706101758.3371246,1706101758.3371246,UDP,10.10.1.2,19.0,10.10.1.9,2114.0,,P,T1498.007,0.0,0.0
184,1706101758.3373227,1706101758.3373227,UDP,10.10.1.2,19.0,10.10.1.9,2116.0,,P,T1498.007,0.0,0.0
185,1706101758.337329,1706101758.337329,UDP,10.10.1.2,19.0,10.10.1.9,2141.0,,P,T1498.007,0.0,0.0
186,1706101758.3373322,1706101758.3373322,UDP,10.10.1.2,19.0,10.10.1.9,2143.0,,P,T1498.007,0.0,0.0
187,1706101758.3375273,1706101758.3375273,UDP,10.10.1.2,19.0,10.10.1.9,2161.0,,P,T1498.007,0.0,0.0
188,1706101758.3375337,1706101758.3375337,UDP,10.10.1.2,19.0,10.10.1.9,2182.0,,P,T1498.007,0.0,0.0
189,1706101758.3377323,1706101758.3377323,UDP,10.10.1.2,19.0,10.10.1.9,2184.0,,P,T1498.007,0.0,0.0
190,1706101758.339192,1706101758.339192,UDP,10.10.1.2,19.0,10.10.1.9,2210.0,,P,T1498.007,0.0,0.0
191,1706101758.339395,1706101758.339395,UDP,10.10.1.2,19.0,10.10.1.9,2220.0,,P,T1498.007,0.0,0.0
192,1706101758.3394012,1706101758.3394012,UDP,10.10.1.2,19.0,10.10.1.9,2231.0,,P,T1498.007,0.0,0.0
193,1706101758.3396,1706101758.3396,UDP,10.10.1.2,19.0,10.10.1.9,2233.0,,P,T1498.007,0.0,0.0
194,1706101758.3396058,1706101758.3396058,UDP,10.10.1.2,19.0,10.10.1.9,2258.0,,P,T1498.007,0.0,0.0
195,1706101758.339805,1706101758.339805,UDP,10.10.1.2,19.0,10.10.1.9,2279.0,,P,T1498.007,0.0,0.0
196,1706101758.3398104,1706101758.3398104,UDP,10.10.1.2,19.0,10.10.1.9,2281.0,,P,T1498.007,0.0,0.0
197,1706101758.3400097,1706101758.3400097,UDP,10.10.1.2,19.0,10.10.1.9,2305.0,,P,T1498.007,0.0,0.0
198,1706101758.340016,1706101758.340016,UDP,10.10.1.2,19.0,10.10.1.9,2307.0,,P,T1498.007,0.0,0.0
199,1706101758.3402152,1706101758.3402152,UDP,10.10.1.2,19.0,10.10.1.9,2326.0,,P,T1498.007,0.0,0.0
200,1706101758.340221,1706101758.340221,UDP,10.10.1.2,19.0,10.10.1.9,2345.0,,P,T1498.007,0.0,0.0
201,1706101758.3402245,1706101758.3402245,UDP,10.10.1.2,19.0,10.10.1.9,2347.0,,P,T1498.007,0.0,0.0
202,1706101758.3404188,1706101758.3404188,UDP,10.10.1.2,19.0,10.10.1.9,2375.0,,P,T1498.007,0.0,0.0
203,1706101758.3404248,1706101758.3404248,UDP,10.10.1.2,19.0,10.10.1.9,2381.0,,P,T1498.007,0.0,0.0
204,1706101758.340624,1706101758.340624,UDP,10.10.1.2,19.0,10.10.1.9,2394.0,,P,T1498.007,0.0,0.0
205,1706101758.34063,1706101758.34063,UDP,10.10.1.2,19.0,10.10.1.9,2396.0,,P,T1498.007,0.0,0.0
206,1706101758.3406336,1706101758.3406336,UDP,10.10.1.2,19.0,10.10.1.9,2424.0,,P,T1498.007,0.0,0.0
207,1706101758.3408284,1706101758.3408284,UDP,10.10.1.2,19.0,10.10.1.9,2441.0,,P,T1498.007,0.0,0.0
