"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
244,1649935052.736187,1649935052.946424,TCP,172.16.2.2,80.0,172.16.1.2,51102.0,,,,,
245,1649935052.9466069,1649935053.2069695,TCP,172.16.1.2,51104.0,172.16.2.2,80.0,,P,T1046,,
246,1649935052.947034,1649935053.2073126,TCP,172.16.2.2,80.0,172.16.1.2,51104.0,,,,,
247,1649935053.207716,1649935053.4771495,TCP,172.16.1.2,51106.0,172.16.2.2,80.0,,P,T1046,,
248,1649935053.2081428,1649935053.477524,TCP,172.16.2.2,80.0,172.16.1.2,51106.0,,,,,
249,1649935053.4780188,1649935053.7535684,TCP,172.16.1.2,51108.0,172.16.2.2,80.0,,P,T1046,,
250,1649935053.4784665,1649935053.754379,TCP,172.16.2.2,80.0,172.16.1.2,51108.0,,,,,
251,1649935053.754408,1649935053.797357,TCP,172.16.1.2,51110.0,172.16.2.2,80.0,,P,T1046,,
252,1649935053.7546988,1649935053.7976727,TCP,172.16.2.2,80.0,172.16.1.2,51110.0,,,,,
253,1649935053.7977402,1649935053.8013325,TCP,172.16.1.2,51112.0,172.16.2.2,80.0,,P,T1046,,
254,1649935053.7980535,1649935053.8015816,TCP,172.16.2.2,80.0,172.16.1.2,51112.0,,,,,
255,1649935053.8497868,1649935053.8497868,UDP,172.16.2.2,5353.0,224.0.0.251,5353.0,,P,T1046,,
256,1649935053.8017552,1649935053.982684,TCP,172.16.1.2,51114.0,172.16.2.2,80.0,,,,,
257,1649935053.80201,1649935053.9831357,TCP,172.16.2.2,80.0,172.16.1.2,51114.0,,P,T1046,,
258,1649935053.983226,1649935054.2367997,TCP,172.16.1.2,51116.0,172.16.2.2,80.0,,,,,
259,1649935053.9836264,1649935054.2371323,TCP,172.16.2.2,80.0,172.16.1.2,51116.0,,P,T1046,,
260,1649935054.2371712,1649935054.5006323,TCP,172.16.1.2,51118.0,172.16.2.2,80.0,,,,,
261,1649935054.237666,1649935054.5010338,TCP,172.16.2.2,80.0,172.16.1.2,51118.0,,P,T1046,,
262,1649935054.501102,1649935054.731815,TCP,172.16.1.2,51120.0,172.16.2.2,80.0,,,,,
263,1649935054.5014384,1649935054.7320683,TCP,172.16.2.2,80.0,172.16.1.2,51120.0,,P,T1046,,
264,1649935054.733382,1649935054.755578,TCP,172.16.1.2,51122.0,172.16.2.2,80.0,,,,,
265,1649935054.7335787,1649935054.7557309,TCP,172.16.2.2,80.0,172.16.1.2,51122.0,,P,T1046,,
266,1649935054.756188,1649935055.0342834,TCP,172.16.1.2,51124.0,172.16.2.2,80.0,,,,,
267,1649935054.7569845,1649935055.0346413,TCP,172.16.2.2,80.0,172.16.1.2,51124.0,,P,T1046,,
268,1649935055.036352,1649935055.280154,TCP,172.16.1.2,51126.0,172.16.2.2,80.0,,,,,
269,1649935055.036769,1649935055.2806313,TCP,172.16.2.2,80.0,172.16.1.2,51126.0,,P,T1046,,
270,1649935055.2806478,1649935055.5335617,TCP,172.16.1.2,51128.0,172.16.2.2,80.0,,,,,
271,1649935055.2810216,1649935055.5339265,TCP,172.16.2.2,80.0,172.16.1.2,51128.0,,P,T1046,,
272,1649935055.5339513,1649935055.5363436,TCP,172.16.1.2,51130.0,172.16.2.2,80.0,,,,,
273,1649935055.5344343,1649935055.5366142,TCP,172.16.2.2,80.0,172.16.1.2,51130.0,,P,T1046,,
274,1649935055.5367258,1649935055.8089037,TCP,172.16.1.2,51132.0,172.16.2.2,80.0,,,,,
275,1649935055.5369487,1649935055.809284,TCP,172.16.2.2,80.0,172.16.1.2,51132.0,,P,T1046,,
276,1649935055.8098032,1649935056.0813897,TCP,172.16.1.2,51134.0,172.16.2.2,80.0,,,,,
277,1649935055.8102183,1649935056.081822,TCP,172.16.2.2,80.0,172.16.1.2,51134.0,,P,T1046,,
278,1649935056.081926,1649935056.353824,TCP,172.16.1.2,51136.0,172.16.2.2,80.0,,,,,
279,1649935056.0823853,1649935056.3542852,TCP,172.16.2.2,80.0,172.16.1.2,51136.0,,P,T1046,,
280,1649935056.35479,1649935056.618458,TCP,172.16.1.2,51138.0,172.16.2.2,80.0,,,,,
281,1649935056.355282,1649935056.61884,TCP,172.16.2.2,80.0,172.16.1.2,51138.0,,P,T1046,,
282,1649935056.7407236,1649935056.7407236,UDP,fe80::a00:27ff:fe5f:d828,5353.0,ff02::fb,5353.0,,,,,
283,1649935056.6194656,1649935056.891732,TCP,172.16.1.2,51140.0,172.16.2.2,80.0,,P,T1046,,
284,1649935056.6199644,1649935056.8919704,TCP,172.16.2.2,80.0,172.16.1.2,51140.0,,,,,
285,1649935056.8923645,1649935056.9042416,TCP,172.16.1.2,51142.0,172.16.2.2,80.0,,P,T1046,,
286,1649935056.8925087,1649935056.9044645,TCP,172.16.2.2,80.0,172.16.1.2,51142.0,,,,,
287,1649935056.9045916,1649935057.117452,TCP,172.16.1.2,51144.0,172.16.2.2,80.0,,P,T1046,,
288,1649935056.90473,1649935057.1179588,TCP,172.16.2.2,80.0,172.16.1.2,51144.0,,,,,
289,1649935057.1182268,1649935057.3178875,TCP,172.16.1.2,51146.0,172.16.2.2,80.0,,P,T1046,,
290,1649935057.1187644,1649935057.3182125,TCP,172.16.2.2,80.0,172.16.1.2,51146.0,,,,,
291,1649935057.3184996,1649935057.320216,TCP,172.16.1.2,51148.0,172.16.2.2,80.0,,P,T1046,,
292,1649935057.31892,1649935057.3203833,TCP,172.16.2.2,80.0,172.16.1.2,51148.0,,,,,
293,1649935057.3208897,1649935057.5989954,TCP,172.16.1.2,51150.0,172.16.2.2,80.0,,P,T1046,,
294,1649935057.3212993,1649935057.5995383,TCP,172.16.2.2,80.0,172.16.1.2,51150.0,,,,,
295,1649935057.599561,1649935057.6280518,TCP,172.16.1.2,51152.0,172.16.2.2,80.0,,P,T1046,,
296,1649935057.600058,1649935057.628374,TCP,172.16.2.2,80.0,172.16.1.2,51152.0,,,,,
297,1649935057.6286163,1649935057.630824,TCP,172.16.1.2,51154.0,172.16.2.2,80.0,,P,T1046,,
298,1649935057.6290808,1649935057.631168,TCP,172.16.2.2,80.0,172.16.1.2,51154.0,,,,,
299,1649935057.631384,1649935057.9055212,TCP,172.16.1.2,51156.0,172.16.2.2,80.0,,P,T1046,,
300,1649935057.6317987,1649935057.9059005,TCP,172.16.2.2,80.0,172.16.1.2,51156.0,,,,,
301,1649935057.9061189,1649935058.177343,TCP,172.16.1.2,51158.0,172.16.2.2,80.0,,P,T1046,,
302,1649935057.9065132,1649935058.1777265,TCP,172.16.2.2,80.0,172.16.1.2,51158.0,,,,,
303,1649935058.177748,1649935058.430812,TCP,172.16.1.2,51160.0,172.16.2.2,80.0,,P,T1046,,
304,1649935058.178142,1649935058.4313223,TCP,172.16.2.2,80.0,172.16.1.2,51160.0,,,,,
305,1649935058.4315388,1649935058.6958587,TCP,172.16.1.2,51162.0,172.16.2.2,80.0,,P,T1046,,
306,1649935058.4321225,1649935058.696326,TCP,172.16.2.2,80.0,172.16.1.2,51162.0,,,,,
307,1649935058.6984267,1649935058.7714152,TCP,172.16.1.2,51164.0,172.16.2.2,80.0,,P,T1046,,
308,1649935058.699088,1649935058.7719731,TCP,172.16.2.2,80.0,172.16.1.2,51164.0,,,,,
309,1649935058.7719393,1649935058.774177,TCP,172.16.1.2,51166.0,172.16.2.2,80.0,,P,T1046,,
310,1649935058.7724383,1649935058.7746804,TCP,172.16.2.2,80.0,172.16.1.2,51166.0,,,,,
311,1649935058.776395,1649935059.0234008,TCP,172.16.1.2,51168.0,172.16.2.2,80.0,,P,T1046,,
312,1649935058.7770233,1649935059.023922,TCP,172.16.2.2,80.0,172.16.1.2,51168.0,,,,,
313,1649935059.0241249,1649935059.0802844,TCP,172.16.1.2,51170.0,172.16.2.2,80.0,,P,T1046,,
314,1649935059.0246415,1649935059.0806656,TCP,172.16.2.2,80.0,172.16.1.2,51170.0,,,,,
315,1649935059.0807366,1649935059.0827773,TCP,172.16.1.2,51172.0,172.16.2.2,80.0,,P,T1046,,
316,1649935059.0811715,1649935059.0829818,TCP,172.16.2.2,80.0,172.16.1.2,51172.0,,,,,
317,1649935059.0833447,1649935059.1127105,TCP,172.16.1.2,51174.0,172.16.2.2,80.0,,P,T1046,,
318,1649935059.0836773,1649935059.112913,TCP,172.16.2.2,80.0,172.16.1.2,51174.0,,,,,
319,1649935059.1130824,1649935059.2438204,TCP,172.16.1.2,51176.0,172.16.2.2,80.0,,P,T1046,,
320,1649935059.113324,1649935059.2433517,TCP,172.16.2.2,80.0,172.16.1.2,51176.0,,,,,
