Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
153,1715532277.561646,1715532277.563624,TCP,192.168.10.2,42766.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
154,1715532277.5618584,1715532277.5637448,TCP,192.168.10.1,9200.0,192.168.10.2,42766.0,,,,,
155,1715532277.6515808,1715532277.658896,TCP,192.168.10.2,42778.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
156,1715532277.651791,1715532277.6590812,TCP,192.168.10.1,9200.0,192.168.10.2,42778.0,,,,,
157,1715532277.653848,1715532277.660117,TCP,192.168.10.2,42786.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
158,1715532277.6539855,1715532277.6602435,TCP,192.168.10.1,9200.0,192.168.10.2,42786.0,,,,,
159,1715532277.926656,1715532277.9286416,TCP,192.168.10.2,42802.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
160,1715532277.9268522,1715532277.9287517,TCP,192.168.10.1,9200.0,192.168.10.2,42802.0,,,,,
161,1715532277.9299572,1715532277.9313872,TCP,192.168.10.2,42810.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
162,1715532277.9300916,1715532277.9315135,TCP,192.168.10.1,9200.0,192.168.10.2,42810.0,,,,,
163,1715532278.820928,1715532278.8229983,TCP,192.168.10.2,42824.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
164,1715532278.821122,1715532278.8231375,TCP,192.168.10.1,9200.0,192.168.10.2,42824.0,,,,,
165,1715532278.919669,1715532278.9220417,TCP,192.168.10.2,42834.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
166,1715532278.9198992,1715532278.9221587,TCP,192.168.10.1,9200.0,192.168.10.2,42834.0,,,,,
167,1715532279.3652823,1715532279.368791,TCP,192.168.10.2,42850.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
168,1715532279.365491,1715532279.368962,TCP,192.168.10.1,9200.0,192.168.10.2,42850.0,,,,,
169,1715532279.4405732,1715532279.4436944,TCP,192.168.10.2,42854.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
170,1715532279.440772,1715532279.4438808,TCP,192.168.10.1,9200.0,192.168.10.2,42854.0,,,,,
171,1715532279.905965,1715532279.9120436,TCP,192.168.10.2,42858.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
172,1715532279.9061513,1715532279.9121687,TCP,192.168.10.1,9200.0,192.168.10.2,42858.0,,,,,
173,1715532279.967346,1715532279.972124,TCP,192.168.10.2,42874.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
174,1715532279.9676754,1715532279.972278,TCP,192.168.10.1,9200.0,192.168.10.2,42874.0,,,,,
175,1715532280.5970917,1715532280.6206844,TCP,192.168.10.2,42894.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
176,1715532280.5972784,1715532280.6207962,TCP,192.168.10.1,9200.0,192.168.10.2,42894.0,,,,,
177,1715532280.5894425,1715532280.6208007,TCP,192.168.10.2,42888.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
178,1715532280.5896387,1715532280.6209006,TCP,192.168.10.1,9200.0,192.168.10.2,42888.0,,,,,
179,1715532280.6004808,1715532280.6219766,TCP,192.168.10.2,42914.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
180,1715532280.6006863,1715532280.622066,TCP,192.168.10.1,9200.0,192.168.10.2,42914.0,,,,,
181,1715532280.597565,1715532280.6265168,TCP,192.168.10.2,42898.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
182,1715532280.5976882,1715532280.6266558,TCP,192.168.10.1,9200.0,192.168.10.2,42898.0,,,,,
183,1715532281.4296904,1715532281.4322813,TCP,192.168.10.2,42922.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
184,1715532281.429966,1715532281.4324129,TCP,192.168.10.1,9200.0,192.168.10.2,42922.0,,,,,
185,1715532281.5975971,1715532281.601612,TCP,192.168.10.2,42934.0,192.168.10.1,9200.0,,P,T1176,1.0,1.0
186,1715532281.5978124,1715532281.6018665,TCP,192.168.10.1,9200.0,192.168.10.2,42934.0,,,,,
