Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,71,1719601296.681299,1719601359.727905,UDP,fe80::91ac:b31a:4956:8188,546.0,ff02::1:2,547.0,,L,,0.0,0.0
,72,1719601484.521339,1719601541.019642,TCP,192.168.0.70,64995.0,192.168.0.20,3389.0,,L,,0.0,0.0
,73,1719601484.521967,1719601541.020289,TCP,192.168.0.20,3389.0,192.168.0.70,64995.0,,,,,
,74,1719601545.195684,1719601545.230518,TCP,192.168.0.70,64996.0,192.168.0.20,3389.0,,L,,0.0,0.0
,75,1719601545.196336,1719601545.231359,TCP,192.168.0.20,3389.0,192.168.0.70,64996.0,,,,,
,76,1719601546.841658,1719601561.069825,TCP,192.168.0.70,64997.0,192.168.0.20,3389.0,,L,,0.0,0.0
,77,1719601546.842301,1719601561.070599,TCP,192.168.0.20,3389.0,192.168.0.70,64997.0,,,,,
,78,1719601410.542377,1719601410.542377,UDP,192.168.0.100,138.0,192.168.0.255,138.0,,L,,0.0,0.0
,79,1719601409.786969,1719601417.783215,UDP,192.168.0.70,63699.0,192.168.0.100,53.0,,L,,0.0,0.0
,80,1719601420.788694,1719601420.788694,UDP,192.168.0.100,53.0,192.168.0.70,63699.0,,L,,0.0,0.0
,81,1719601601.314503,1719601601.316619,TCP,192.168.0.70,64999.0,192.168.0.100,88.0,,L,,0.0,0.0
,82,1719601601.315149,1719601601.317126,TCP,192.168.0.100,88.0,192.168.0.70,64999.0,,,,,
,83,1719601601.323608,1719601601.330693,TCP,192.168.0.70,65000.0,192.168.0.100,88.0,,L,,0.0,0.0
,84,1719601601.324293,1719601601.331225,TCP,192.168.0.100,88.0,192.168.0.70,65000.0,,,,,
,85,1719601597.778997,1719601601.338931,TCP,192.168.0.70,64998.0,192.168.0.100,3389.0,,L,,0.0,0.0
,86,1719601597.779736,1719601601.339554,TCP,192.168.0.100,3389.0,192.168.0.70,64998.0,,,,,
,87,1719601604.139789,1719601604.141666,TCP,192.168.0.70,65002.0,192.168.0.100,88.0,,L,,0.0,0.0
,88,1719601604.140391,1719601604.142206,TCP,192.168.0.100,88.0,192.168.0.70,65002.0,,,,,
,89,1719601604.154376,1719601604.157,TCP,192.168.0.70,65003.0,192.168.0.100,88.0,,L,,0.0,0.0
,90,1719601604.155447,1719601604.157697,TCP,192.168.0.100,88.0,192.168.0.70,65003.0,,,,,
,91,1719601604.157374,1719601604.160251,TCP,192.168.0.70,65004.0,192.168.0.100,88.0,,L,,0.0,0.0
,92,1719601604.158413,1719601604.160666,TCP,192.168.0.100,88.0,192.168.0.70,65004.0,,,,,
,93,1719601363.201871,1719601426.205116,UDP,fe80::2c3f:6d0b:9274:d657,546.0,ff02::1:2,547.0,,L,,0.0,0.0
,94,1719601423.051262,1719601431.048304,UDP,192.168.0.70,59013.0,192.168.0.100,53.0,,L,,0.0,0.0
,95,1719601434.382054,1719601434.382054,UDP,192.168.0.100,53.0,192.168.0.70,59013.0,,L,,0.0,0.0
