"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
199,1654276070.0538533,1654276070.0538533,TCP,172.16.1.2,44782.0,172.16.2.2,10626.0,,,,,
200,1654276070.0538568,1654276070.0538568,TCP,172.16.1.2,40178.0,172.16.2.2,1187.0,,,,,
201,1654276070.053906,1654276070.053906,TCP,172.16.1.2,38490.0,172.16.2.2,5811.0,,,,,
202,1654276070.0539112,1654276070.0539112,TCP,172.16.1.2,50748.0,172.16.2.2,1062.0,,,,,
203,1654276070.053914,1654276070.053914,TCP,172.16.1.2,52764.0,172.16.2.2,1069.0,,,,,
204,1654276070.1528158,1654276070.1528158,TCP,172.16.1.2,47028.0,172.16.2.2,8009.0,,,,,
205,1654276070.1528316,1654276070.1528316,TCP,172.16.1.2,33412.0,172.16.2.2,2020.0,,,,,
206,1654276070.152835,1654276070.152835,TCP,172.16.1.2,53800.0,172.16.2.2,10010.0,,,,,
207,1654276070.1528373,1654276070.1528373,TCP,172.16.1.2,42718.0,172.16.2.2,1198.0,,,,,
208,1654276070.1528397,1654276070.1528397,TCP,172.16.1.2,44284.0,172.16.2.2,2105.0,,,,,
209,1654276070.1528423,1654276070.1528423,TCP,172.16.1.2,57872.0,172.16.2.2,1236.0,,,,,
210,1654276070.152845,1654276070.152845,TCP,172.16.1.2,51964.0,172.16.2.2,222.0,,,,,
211,1654276070.1528473,1654276070.1528473,TCP,172.16.1.2,52880.0,172.16.2.2,4126.0,,,,,
212,1654276070.1528544,1654276070.1528544,TCP,172.16.1.2,48818.0,172.16.2.2,8181.0,,,,,
213,1654276070.152857,1654276070.152857,TCP,172.16.1.2,60628.0,172.16.2.2,9418.0,,,,,
214,1654276070.1528597,1654276070.1528597,TCP,172.16.1.2,40752.0,172.16.2.2,524.0,,,,,
215,1654276070.1531785,1654276070.1531785,TCP,172.16.1.2,37080.0,172.16.2.2,2605.0,,,,,
216,1654276070.153186,1654276070.153186,TCP,172.16.1.2,58730.0,172.16.2.2,4224.0,,,,,
217,1654276070.1534088,1654276070.1534088,TCP,172.16.1.2,50858.0,172.16.2.2,406.0,,,,,
218,1654276070.1534157,1654276070.1534157,TCP,172.16.1.2,53092.0,172.16.2.2,5810.0,,,,,
219,1654276070.1534195,1654276070.1534195,TCP,172.16.1.2,54856.0,172.16.2.2,1311.0,,,,,
220,1654276070.1534233,1654276070.1534233,TCP,172.16.1.2,40128.0,172.16.2.2,9090.0,,,,,
221,1654276070.1534724,1654276070.1534724,TCP,172.16.1.2,43100.0,172.16.2.2,38292.0,,,,,
222,1654276070.153546,1654276070.153546,TCP,172.16.1.2,52254.0,172.16.2.2,43.0,,,,,
223,1654276070.153744,1654276070.153744,TCP,172.16.1.2,60004.0,172.16.2.2,3211.0,,,,,
224,1654276070.1537514,1654276070.1537514,TCP,172.16.1.2,56098.0,172.16.2.2,32774.0,,,,,
225,1654276070.1539454,1654276070.1539454,TCP,172.16.1.2,55896.0,172.16.2.2,5221.0,,,,,
226,1654276070.1539583,1654276070.1539583,TCP,172.16.1.2,43336.0,172.16.2.2,32784.0,,,,,
227,1654276070.1539629,1654276070.1539629,TCP,172.16.1.2,48906.0,172.16.2.2,8290.0,,,,,
228,1654276070.153967,1654276070.153967,TCP,172.16.1.2,37260.0,172.16.2.2,1500.0,,,,,
229,1654276070.1540947,1654276070.1540947,TCP,172.16.1.2,58996.0,172.16.2.2,1322.0,,,,,
230,1654276070.1541028,1654276070.1541028,TCP,172.16.1.2,48756.0,172.16.2.2,2001.0,,,,,
231,1654276070.2532666,1654276070.2532666,TCP,172.16.1.2,40786.0,172.16.2.2,524.0,,,,,
232,1654276070.2532923,1654276070.2532923,TCP,172.16.1.2,60666.0,172.16.2.2,9418.0,,,,,
233,1654276070.2533,1654276070.2533,TCP,172.16.1.2,48860.0,172.16.2.2,8181.0,,,,,
234,1654276070.2533064,1654276070.2533064,TCP,172.16.1.2,52926.0,172.16.2.2,4126.0,,,,,
235,1654276070.2533133,1654276070.2533133,TCP,172.16.1.2,52014.0,172.16.2.2,222.0,,,,,
236,1654276070.25332,1654276070.25332,TCP,172.16.1.2,57926.0,172.16.2.2,1236.0,,,,,
237,1654276070.253326,1654276070.253326,TCP,172.16.1.2,44342.0,172.16.2.2,2105.0,,,,,
238,1654276070.2533312,1654276070.2533312,TCP,172.16.1.2,42780.0,172.16.2.2,1198.0,,,,,
239,1654276070.253345,1654276070.253345,TCP,172.16.1.2,53866.0,172.16.2.2,10010.0,,,,,
240,1654276070.25335,1654276070.25335,TCP,172.16.1.2,33482.0,172.16.2.2,2020.0,,,,,
241,1654276070.2533543,1654276070.2533543,TCP,172.16.1.2,47102.0,172.16.2.2,8009.0,,,,,
242,1654276070.2535691,1654276070.2535691,TCP,172.16.1.2,43142.0,172.16.2.2,38292.0,,,,,
243,1654276070.2535837,1654276070.2535837,TCP,172.16.1.2,40174.0,172.16.2.2,9090.0,,,,,
244,1654276070.2535908,1654276070.2535908,TCP,172.16.1.2,54906.0,172.16.2.2,1311.0,,,,,
245,1654276070.2535963,1654276070.2535963,TCP,172.16.1.2,53146.0,172.16.2.2,5810.0,,,,,
246,1654276070.253686,1654276070.253686,TCP,172.16.1.2,50916.0,172.16.2.2,406.0,,,,,
247,1654276070.253712,1654276070.253712,TCP,172.16.1.2,58792.0,172.16.2.2,4224.0,,,,,
248,1654276070.2537217,1654276070.2537217,TCP,172.16.1.2,37146.0,172.16.2.2,2605.0,,,,,
249,1654276070.253821,1654276070.253821,TCP,172.16.1.2,56148.0,172.16.2.2,32774.0,,,,,
